x,y,date_single
-99.0666845403858,19.4035186485456,2021-04-15
-99.0918865799324,19.413258341235,2021-04-16
-99.217567970145,19.486121703892,2021-04-15
-98.965228360298,19.2263923302483,2021-04-15
-99.1010418496969,19.3821286698152,2021-04-16
-99.1516109896668,19.3333325192884,2021-04-14
-99.1242013096941,19.4227774704862,2021-04-16
-99.1542099400322,19.4437246272846,2021-04-16
-99.151693580457,19.4876325209869,2021-04-16
-99.1193369804094,19.4294312629485,2021-04-16
-99.1902250796285,19.3024976439657,2021-04-11
-99.1837164799232,19.4462793073432,2021-04-16
-99.1657644501664,19.3689577778287,2021-04-16
-99.1507467596639,19.4462388372455,2021-04-16
-99.1837701200045,19.4462489602904,2021-04-16
-99.1919352097564,19.4736048362754,2021-04-16
-99.1151484800602,19.4719385422915,2021-04-16
-99.2062416698995,19.4300713930653,2021-04-16
-99.1668136399046,19.4118885041708,2021-04-16
-99.0082499400168,19.3674076494825,2021-04-16
-99.1062223202453,19.4180229871214,2021-04-16
-99.1045117396043,19.3559627996039,2021-04-16
-99.3007260598588,19.3640757994157,2021-04-15
-99.1706603801971,19.3598107906528,2021-04-16
-99.1947072701753,19.4991009727962,2021-04-09
-99.0748049303483,19.335557336995,2021-04-16
-99.1400563702234,19.3813949090986,2021-04-16
-99.0757334504435,19.3784640113836,2021-04-16
-99.2197260298426,19.4519254786373,2021-04-16
-99.1919508602969,19.4736024790684,2021-04-16
-99.185295760041,19.297984958671,2021-03-19
-99.1669312996374,19.2802984329844,2021-03-23
-99.132959249712,19.4872395768452,2021-04-16
-99.1284778103867,19.2940705436793,2021-04-16
-99.1284778103867,19.2940705436793,2021-04-16
-99.1553503297216,19.4028279976637,2021-04-16
-99.0974307098656,19.4791812026469,2021-04-16
-99.0715992495466,19.3149692755024,2021-04-16
-99.0632110803053,19.4052783281614,2021-04-16
-99.0974950799076,19.4791002760126,2021-04-16
-99.1979008899363,19.378272596653,2021-04-16
-99.1589498499844,19.3984881013568,2021-04-16
-99.0245819101862,19.3559970454133,2021-04-15
-99.1052672301476,19.3221645998257,2021-04-17
-99.189553860219,19.4358131354671,2021-04-17
-99.1980507199447,19.4895265002772,2021-04-16
-99.148491920003,19.5001686967216,2021-04-16
-99.2090484199582,19.3314772006514,2021-04-17
-99.1814102197157,19.3470840195237,2020-04-17
-99.1765236904218,19.4276177986995,2021-04-09
-99.1524937695615,19.4463297195481,2021-04-17
-99.1902402796513,19.3026762784499,2021-04-17
-99.2015594197314,19.4353831511685,2021-04-17
-99.0107807100912,19.2572092984373,2021-04-15
-99.097425520129,19.4799089623333,2021-04-16
-99.1688472002179,19.4192576203411,2021-04-17
-99.2021441502442,19.4386483592393,2021-04-17
-99.0806503595994,19.4647387196959,2021-04-10
-99.2091607998804,19.3313711454253,2021-04-17
-99.1286069201616,19.3176544030559,2021-04-17
-99.1657383002743,19.3448404063678,2021-04-17
-99.1302126495621,19.2901762463977,2021-04-17
-99.1910566499057,19.3023491866321,2021-04-17
-99.0964413003488,19.4784364790502,2021-04-17
-99.1262228103638,19.4650897035809,2021-04-17
-99.2085814501921,19.3664533257294,2021-04-17
-99.0957134495718,19.4198863476071,2021-04-17
-99.149805750063,19.3161478331064,2021-04-17
-99.1089029700913,19.3347387424494,2021-04-17
-99.1406947395863,19.4553108272766,2021-04-17
-99.1880115903225,19.3583188619213,2021-04-17
-99.2198896404572,19.4499439127637,2021-04-17
-99.1918685996354,19.4735605884893,2021-04-17
-99.0930390002698,19.2633835291499,2021-04-17
-99.2527306103535,19.3751740974897,2021-04-15
-99.1391546995349,19.4085087308157,2021-04-16
-99.1249117303886,19.2925122709567,2021-04-17
-99.261227850325,19.3615243011862,2021-04-17
-99.0964007401064,19.4787358128285,2021-04-17
-99.1904966500873,19.3633273221429,2021-04-12
-99.1780740004732,19.3800209991563,2021-04-17
-99.126272499996,19.4620504637364,2021-04-18
-99.1530597196276,19.4468310075149,2021-04-18
-99.1323298204105,19.4100878220511,2021-04-14
-99.1918798500591,19.473523524142,2021-04-18
-99.1352480604634,19.3439666174285,2021-04-18
-99.0785180001314,19.3524111394042,2021-04-18
-99.0868288299923,19.4234444174213,2021-04-17
-99.1532421101829,19.4697944371197,2021-04-17
-99.171118719909,19.4698010966102,2021-04-18
-99.1869655300017,19.3801220360145,2021-04-18
-99.1225669196816,19.3030102037328,2021-04-18
-99.1115324195813,19.2608280412751,2020-04-17
-99.1254172099808,19.2942469118495,2021-04-18
-99.1553288701793,19.4028216718447,2021-04-18
-99.068364500167,19.3080153073946,2021-04-18
-99.1403514098095,19.3802434033077,2021-04-18
-99.1302181503964,19.2901816920178,2021-04-18
-99.1657702599004,19.3689937138528,2021-04-18
-99.0808850500342,19.3118629202011,2021-04-18
-99.09636854969,19.478632128041,2021-04-18
-99.1648051104163,19.471772735862,2021-04-18
-99.1302152699506,19.290178829221,2021-04-18
-99.1725467798653,19.4124277979009,2021-04-16
-99.155381619551,19.4027864175821,2021-04-18
-99.2740041003733,19.362885710678,2021-04-04
-99.1248366200351,19.3041824665786,2021-04-18
-99.1919115195234,19.4735201287743,2021-04-18
-99.0828484301329,19.3819847817767,2021-04-18
-99.1611919603742,19.3639441328214,2021-04-18
-99.111010280344,19.3933115867952,2021-04-19
-99.1303221896621,19.2901374611669,2021-04-19
-99.1012382102754,19.5024096292805,2021-04-18
-99.1463273803691,19.3343222494163,2021-04-19
-99.0305140602114,19.3817719097774,2021-04-19
-99.1795787199633,19.3465791299388,2021-04-18
-99.0964499096699,19.4786169564664,2021-04-19
-99.0963768196357,19.4785756230434,2021-04-19
-99.1490954199908,19.34278945696,2021-04-19
-99.1871666900102,19.3037227723894,2021-04-19
-99.1870589603126,19.4780301372446,2021-04-19
-99.1377648702179,19.4325097556926,2021-04-19
-99.0820627204512,19.3817661730741,2021-04-17
-99.180219320438,19.4953938239751,2021-04-19
-99.2226406897124,19.3868322380478,2021-04-19
-99.1313452298379,19.296041291119,2021-04-19
-99.1542178096117,19.3937409768553,2021-04-19
-99.0194912303,19.3402227168284,2021-04-19
-99.077407350066,19.4401029541216,2021-04-12
-99.1309793304534,19.4898690963981,2021-04-19
-99.1001290102808,19.4497951928655,2021-04-19
-99.2876958797047,19.3624158022902,2021-04-19
-99.1554572598827,19.4016725553351,2021-04-19
-99.1372775998534,19.2971880543141,2021-04-14
-99.2055235097395,19.4927173715331,2021-04-17
-99.2876958801836,19.3624779604251,2021-04-19
-98.9989958702218,19.2875323935953,2021-04-18
-99.1453939696096,19.5073302829438,2021-04-19
-99.1277557600212,19.2939506271336,2021-04-19
-99.1533708602338,19.4455259417716,2021-04-19
-99.1729885295422,19.3725602689491,2021-04-19
-99.0772604897778,19.3829715565741,2021-04-19
-99.0962040396446,19.4199724033113,2021-04-19
-99.1226944299062,19.3736660334615,2021-04-19
-99.0055912899842,19.2708717158239,2021-04-18
-99.1918762002676,19.3705462666982,2021-04-16
-99.16763663031,19.3660615355688,2021-04-19
-99.0944145604369,19.3842918190077,2021-04-19
-99.1219782803156,19.4724648741383,2021-04-20
-99.1822904295664,19.2879564485136,2021-04-18
-99.1680592602031,19.2893451405334,2021-04-18
-99.0753668497052,19.3262472568003,2021-04-18
-99.1371373502459,19.2851683093905,2021-04-20
-99.1504043296955,19.5051660890591,2021-04-20
-99.1919133103959,19.4735974218712,2021-04-20
-99.0969479099268,19.4794138442913,2021-04-20
-99.1646245104408,19.4719031440123,2021-04-20
-99.2132429002145,19.4835589664185,2021-04-20
-99.1219805196075,19.4721912532033,2021-04-20
-99.1102655202993,19.4276770667711,2021-04-16
-99.0665050700562,19.4031754421079,2021-04-20
-99.1539707797796,19.4436792737498,2021-04-20
-99.2823851102082,19.3480028425799,2021-04-05
-99.1143487399108,19.4205449430351,2021-04-14
-99.0393000798335,19.3115996637396,2021-04-19
-99.2308808902548,19.3087691475066,2021-04-20
-99.1894219799037,19.360822836366,2021-04-20
-99.1782852297688,19.3463197279741,2021-04-20
-99.1393049104147,19.3871130791155,2021-04-18
-99.1344930200648,19.4244962097641,2021-04-19
-99.2460939303119,19.3260928572227,2021-04-19
-99.2460939303119,19.3260928572227,2021-04-19
-99.029775339816,19.3442685406858,2021-04-20
-99.1609400502213,19.4196621934443,2021-04-18
-99.0068944599754,19.2018546780253,2021-04-19
-99.1625332800185,19.4292352326703,2021-04-20
-99.0962603698096,19.4788066126217,2021-04-20
-99.1757458400351,19.2839426234881,2021-04-20
-99.1530275300783,19.4471114053862,2021-04-20
-99.1729800895958,19.3627846565097,2021-04-20
-99.1729800895958,19.3627846565097,2021-04-20
-99.1647349295245,19.4718473293884,2021-04-20
-99.1821563199296,19.3068859878683,2021-04-20
-99.2176142298467,19.3722024043495,2021-04-20
-99.1108726000848,19.4196408510213,2021-04-19
-99.1017275997198,19.3791997686472,2020-11-06
-99.1544236199472,19.3296932642395,2021-04-20
-99.1161847097431,19.2677742640014,2020-12-07
-99.1657107202775,19.3690152225979,2021-04-20
-99.2416665901677,19.320231768413,2021-04-17
-99.2416665901677,19.320231768413,2021-04-17
-99.193118510205,19.4740359990199,2021-04-20
-99.1219353695779,19.4723940603744,2021-04-19
-99.18374955968,19.4457745637449,2021-04-20
-99.2016881697214,19.435429097936,2021-04-20
-99.1964364097864,19.4915937106771,2021-03-25
-99.1566199102947,19.4640437735465,2021-04-20
-99.1656285503751,19.3690014703235,2021-04-20
-99.0803557598214,19.466778270854,2021-04-16
-99.2088702300393,19.3315092613953,2021-04-20
-99.1527700396389,19.4467804263541,2021-04-20
-99.1754890201182,19.3776651241815,2021-01-01
-99.2197233397183,19.4519724391268,2021-04-20
-99.1006815398556,19.5114119237675,2021-04-20
-99.1746139496237,19.3043954530289,2021-04-20
-99.1219675495417,19.472444638024,2021-04-20
-99.1362583598753,19.4095182912878,2021-04-19
-99.1559028598726,19.3975469599129,2021-04-20
-99.1253998901885,19.2943046274129,2021-04-20
-99.1987782000837,19.5004726529718,2021-04-21
-99.1420456799093,19.4557635327431,2021-04-21
-99.1036865098541,19.3558377880173,2021-04-21
-99.165788589535,19.3689787042904,2021-04-21
-99.1812179997158,19.4733633358802,2021-04-20
-99.1625699401538,19.3742013571746,2021-04-10
-99.1324755495291,19.4818915873033,2021-03-27
-99.1838814302692,19.4710343189953,2021-04-20
-99.0964123599523,19.4786270800467,2021-04-21
-99.1793024498994,19.3463404826366,2021-04-21
-99.1845282897115,19.4641521771368,2021-04-19
-99.2220023295409,19.321481189681,2021-04-14
-99.2448086998216,19.3384874106762,2021-04-15
-99.1626152696047,19.3770516229849,2021-04-21
-99.17666047985,19.2643900775294,2021-04-21
-99.0633849803085,19.2984283140868,2021-04-09
-99.1258245699855,19.424746003945,2021-04-20
-99.050872470137,19.382869844297,2021-04-21
-99.0962925601281,19.4787408679327,2021-04-21
-99.1263493897817,19.4620708613808,2021-04-21
-99.2100052501726,19.4004056177743,2021-04-20
-99.1687662898366,19.4192245559698,2021-04-21
-99.1827884296288,19.4070719806198,2021-04-20
-99.0441405799373,19.3681866805403,2021-04-13
-99.1976751402618,19.3615060764176,2021-04-21
-99.1419155904532,19.3694550032306,2021-04-20
-99.1507843101675,19.4462691891794,2021-04-21
-99.105035219864,19.4491300254469,2021-03-06
-99.1869155900227,19.3811041859174,2021-04-21
-99.1920250700814,19.4736230503986,2021-04-20
-99.069638010041,19.311417488487,2021-04-21
-99.1976614996015,19.3614993132592,2021-04-20
-99.2015594203146,19.4353704990695,2021-04-21
-99.125186199962,19.2942898623422,2021-04-21
-99.2093646504728,19.4837934593527,2021-04-21
-99.1004957604097,19.4253020258709,2021-04-22
-99.1307142399743,19.4212520384939,2021-04-22
-99.1257919401233,19.4858689295861,2021-04-22
-99.1623665397869,19.417901571092,2021-04-22
-99.2598470696431,19.3566036272683,2021-04-18
-99.2030659297902,19.3414557210353,2021-04-20
-99.1898618598101,19.3536258533105,2021-04-18
-99.1879820803546,19.4552335174833,2021-04-22
-99.1402754196579,19.3802385998487,2021-04-21
-99.0215233001565,19.1924536759972,2021-04-18
-99.0215233001565,19.1924536759972,2021-04-18
-99.0962487498031,19.478812014006,2021-04-22
-99.1666124797314,19.395183804298,2021-04-12
-99.1315913195262,19.4085851269729,2021-04-22
-99.134400040044,19.4910435925046,2021-04-21
-99.1055580198977,19.4184687487168,2021-04-22
-99.146308150308,19.4706410877286,2021-03-08
-99.13362399006,19.473771736484,2021-04-21
-99.1600120101307,19.4020388415085,2021-04-22
-99.1802166400546,19.3695073827695,2021-04-12
-99.1802166400546,19.3695073827695,2021-04-12
-99.1276511502616,19.503100854108,2021-04-20
-99.1646410497581,19.4718776802563,2021-04-22
-99.1939012704404,19.4942079833963,2021-04-22
-99.1364539400114,19.4342687056667,2021-03-21
-99.1770386699236,19.2949856079298,2021-04-21
-99.1474752300982,19.3826392558048,2021-04-22
-99.1474752300982,19.3826392558048,2021-04-22
-99.1884219598882,19.3023421284413,2021-04-22
-99.0946197500375,19.3219884304785,2021-04-21
,,2021-04-18
-99.1620257598889,19.383255267866,2021-04-12
-99.1630343202562,19.3771261309708,2021-04-22
-99.1984266000847,19.3032217973705,2021-04-22
-99.2170876295546,19.4873081899875,2021-04-22
-99.2170876295546,19.4873081899875,2021-04-22
-99.1500121102809,19.3796876824363,2021-04-21
-99.1227722200214,19.3024381537583,2021-04-16
-99.1422285098917,19.4319885338138,2021-03-23
-99.0759086597208,19.3955114288012,2021-04-22
-99.0180636902967,19.2931728473866,2021-04-21
-99.0180846999546,19.3497212031452,2021-04-22
-99.1810753903392,19.395710241748,2021-04-15
-99.073502719747,19.3930674412729,2021-04-22
-99.1538080601016,19.2974921716606,2021-04-22
-99.1541294802371,19.4840053526817,2021-04-22
-99.1394019097792,19.4358843387619,2021-04-22
-99.1311085203551,19.4834365769812,2021-04-22
-99.162699580325,19.429355550053,2021-04-22
-99.154780360393,19.5319210515931,2021-04-22
-99.1811987802722,19.3958876829213,2021-04-21
-99.1318928898247,19.4872232311202,2021-04-22
-99.1657412098513,19.3689002495075,2021-04-22
-99.1409091399781,19.2878988861088,2021-04-20
-99.0946365595704,19.4191547490022,2021-04-22
-99.1697497698548,19.44932986859,2021-04-22
-99.1243520401184,19.5628679553185,2021-04-20
-99.1482791300679,19.197975811357,2021-04-23
-99.1790695497061,19.4820646342118,2021-04-13
-99.1400648701646,19.4347797221685,2021-03-08
-99.1020280103905,19.3073948036646,2021-04-23
-99.062839600013,19.3456745819332,2021-04-23
-99.0936219703311,19.418703971913,2021-04-23
-99.1370605696426,19.4284781970157,2021-04-17
-99.154211510399,19.44371190154,2021-04-23
-99.1757614898644,19.37229078634,2021-04-23
-99.1566324201507,19.4158082653747,2021-04-21
-99.1012824697591,19.4931329354508,2021-03-11
-99.1671833396828,19.3668278360479,2021-04-22
-99.1910549996611,19.3416784279079,2021-04-22
-99.1895390999656,19.3384250237883,2021-04-23
-99.1765639196561,19.4268701636585,2021-04-23
-99.1507735795803,19.4462439029143,2021-04-23
-99.1842256496498,19.3033774826991,2021-04-23
-99.1970110698313,19.3357534072006,2021-04-23
-99.1649908101295,19.4430187180389,2021-04-22
-99.1512981802404,19.3429778410209,2021-04-22
-99.1661733099646,19.3684218369729,2021-04-23
-99.1396379497838,19.3091414177017,2021-04-21
-99.1787901498147,19.308189637113,2021-04-23
-99.1599315395326,19.5199811272698,2021-04-23
-99.1365502795955,19.4354158562717,2021-04-23
-99.1721946004206,19.3869623704996,2021-04-23
-99.1919168798457,19.4735732255623,2021-04-23
-99.1985285295318,19.3033119967407,2021-04-23
-99.2160961003586,19.3530262583234,2021-04-23
-99.1058930799362,19.4183523887318,2021-04-23
-99.1398431399312,19.405751791665,2021-04-23
-99.1398431399312,19.405751791665,2021-04-23
-99.1745763998704,19.4688306208448,2021-04-23
-99.1190747899804,19.3020602469086,2021-04-21
-99.2144952696054,19.4845919893397,2021-04-23
-99.2291861796564,19.2802068554473,2021-04-23
-99.180686469868,19.3445038183561,2021-04-23
-99.2743438503501,19.3625973175591,2021-04-23
-99.1324818102736,19.4818110071232,2021-04-23
-99.1057187298107,19.3559744389622,2021-04-23
-99.1563856603662,19.3916448006149,2021-04-23
-99.1859972498197,19.3053595742343,2021-04-23
-99.0947468900397,19.419429207391,2021-04-23
-99.1374707198619,19.4565680992147,2021-04-24
-99.0965723998075,19.4782098374723,2021-04-24
-99.1874992798041,19.2848388519378,2021-04-24
-99.1862744095518,19.3062838574788,2021-04-24
-99.1582911900017,19.4985675555729,2021-04-24
-99.2161931103638,19.3529830714979,2021-04-24
-99.1657787602564,19.3689812256098,2021-04-24
-99.1874482302802,19.4827753900524,2021-04-24
-99.0916210401827,19.3596893224605,2021-04-24
-99.15787652028648,19.3394460598648,2021-04-24
-99.1517168295747,19.4880566434731,2021-04-24
-99.0816584204371,19.3817263558876,2021-04-24
-99.1542908495881,19.4442127673439,2021-04-24
-99.1324657195251,19.4084480199423,2021-04-24
-99.0206416397659,19.2960271803539,2021-04-23
-99.1819185003067,19.3406056940581,2021-04-24
-99.1088113197022,19.2940095298985,2021-04-24
-99.0367133197496,19.3868269203166,2021-04-24
-99.1055933598475,19.4182716074224,2021-04-24
-99.0807122898594,19.3064525732979,2021-04-24
-99.1758048495648,19.4684361077994,2021-04-22
-99.2034101502523,19.5018063058575,2021-04-24
-99.1403026900222,19.3802055384878,2021-04-24
-99.1847227503725,19.3377149360048,2021-04-24
-99.1362699298685,19.4014788387416,2021-04-24
-99.1759556196971,19.3718219160601,2021-04-24
-99.1558170303742,19.4184380197585,2021-04-24
-99.172659060075,19.3932221915135,2021-04-24
-99.172659060075,19.3932221915135,2021-04-24
-99.0675160302823,19.347521117551,2021-04-24
-99.0578286397979,19.249155911944,2021-04-23
-99.1892373596965,19.3514876181722,2021-04-24
